date,commodity,modal_price
2017-04-24,Potato,1344.58
2017-04-25,Potato,1370.65
2017-04-26,Potato,1394.7
2017-04-27,Potato,1336.1
2017-04-28,Potato,1326.49
2017-04-29,Potato,1369.23
2017-04-30,Potato,1347.21
2017-05-01,Potato,1185.83
2017-05-02,Potato,1193.66
2017-05-03,Potato,1127.18
2017-05-04,Potato,1203.72
2017-05-05,Potato,1153.56
2017-05-06,Potato,1184.57
2017-05-07,Potato,1167.42
2017-05-08,Potato,1170.36
2017-05-09,Potato,1231.04
2017-05-10,Potato,1193.96
2017-05-11,Potato,1209.81
2017-05-12,Potato,1189.5
2017-05-13,Potato,1202.21
2017-05-14,Potato,1196.78
2017-05-15,Potato,1192.42
2017-05-16,Potato,1215.48
2017-05-17,Potato,1189.86
2017-05-18,Potato,1247.37
2017-05-19,Potato,1211.65
2017-05-20,Potato,1154.99
2017-05-21,Potato,1181.03
2017-05-22,Potato,1196.56
2017-05-23,Potato,1187.08
2017-05-24,Potato,1204.46
2017-05-25,Potato,1207.48
2017-05-26,Potato,1149.29
2017-05-27,Potato,1220.63
2017-05-28,Potato,1172.67
2017-05-29,Potato,1170.03
2017-05-30,Potato,1169.99
2017-05-31,Potato,1208.04
2017-06-01,Potato,929.04
2017-06-02,Potato,918.37
2017-06-03,Potato,924.88
2017-06-04,Potato,887.91
2017-06-05,Potato,913.67
2017-06-06,Potato,902.98
2017-06-07,Potato,929.23
2017-06-08,Potato,954.47
2017-06-09,Potato,951.53
2017-06-10,Potato,970.55
2017-06-11,Potato,964.57
2017-06-12,Potato,922.43
2017-06-13,Potato,937.25
2017-06-14,Potato,935.9
2017-06-15,Potato,878.74
2017-06-16,Potato,904.0
2017-06-17,Potato,932.39
2017-06-18,Potato,932.28
2017-06-19,Potato,950.82
2017-06-20,Potato,949.55
2017-06-21,Potato,889.26
2017-06-22,Potato,951.11
2017-06-23,Potato,941.97
2017-06-24,Potato,954.02
2017-06-25,Potato,966.04
2017-06-26,Potato,933.42
2017-06-27,Potato,970.95
2017-06-28,Potato,913.34
2017-06-29,Potato,911.86
2017-06-30,Potato,949.02
2017-07-01,Potato,677.52
2017-07-02,Potato,694.58
2017-07-03,Potato,741.37
2017-07-04,Potato,698.23
2017-07-05,Potato,693.37
2017-07-06,Potato,664.22
2017-07-07,Potato,641.83
2017-07-08,Potato,685.81
2017-07-09,Potato,716.61
2017-07-10,Potato,679.13
2017-07-11,Potato,698.73
2017-07-12,Potato,726.45
2017-07-13,Potato,725.81
2017-07-14,Potato,699.59
2017-07-15,Potato,692.65
2017-07-16,Potato,647.09
2017-07-17,Potato,671.12
2017-07-18,Potato,680.6
2017-07-19,Potato,665.21
2017-07-20,Potato,694.97
2017-07-21,Potato,739.92
2017-07-22,Potato,729.32
2017-07-23,Potato,694.97
2017-07-24,Potato,709.47
2017-07-25,Potato,668.79
2017-07-26,Potato,728.04
2017-07-27,Potato,646.37
2017-07-28,Potato,713.24
2017-07-29,Potato,702.01
2017-07-30,Potato,668.26
2017-07-31,Potato,683.08
2017-08-01,Potato,475.12
2017-08-02,Potato,476.31
2017-08-03,Potato,462.86
2017-08-04,Potato,526.59
2017-08-05,Potato,538.45
2017-08-06,Potato,447.58
2017-08-07,Potato,555.62
2017-08-08,Potato,505.7
2017-08-09,Potato,513.9
2017-08-10,Potato,466.36
2017-08-11,Potato,541.81
2017-08-12,Potato,511.6
2017-08-13,Potato,536.98
2017-08-14,Potato,539.24
2017-08-15,Potato,542.36
2017-08-16,Potato,488.85
2017-08-17,Potato,500.78
2017-08-18,Potato,489.92
2017-08-19,Potato,530.65
2017-08-20,Potato,515.51
2017-08-21,Potato,535.43
2017-08-22,Potato,536.65
2017-08-23,Potato,460.01
2017-08-24,Potato,543.16
2017-08-25,Potato,532.4
2017-08-26,Potato,496.8
2017-08-27,Potato,516.25
2017-08-28,Potato,503.51
2017-08-29,Potato,523.52
2017-08-30,Potato,496.9
2017-08-31,Potato,519.9
2017-09-01,Potato,441.84
2017-09-02,Potato,428.4
2017-09-03,Potato,445.24
2017-09-04,Potato,513.23
2017-09-05,Potato,421.68
2017-09-06,Potato,433.48
2017-09-07,Potato,422.23
2017-09-08,Potato,425.11
2017-09-09,Potato,462.38
2017-09-10,Potato,459.73
2017-09-11,Potato,440.28
2017-09-12,Potato,468.19
2017-09-13,Potato,461.94
2017-09-14,Potato,436.18
2017-09-15,Potato,399.19
2017-09-16,Potato,463.05
2017-09-17,Potato,445.27
2017-09-18,Potato,441.33
2017-09-19,Potato,428.18
2017-09-20,Potato,460.91
2017-09-21,Potato,450.26
2017-09-22,Potato,434.5
2017-09-23,Potato,407.84
2017-09-24,Potato,469.81
2017-09-25,Potato,457.35
2017-09-26,Potato,447.95
2017-09-27,Potato,369.36
2017-09-28,Potato,440.11
2017-09-29,Potato,434.67
2017-09-30,Potato,424.52
2017-10-01,Potato,528.61
2017-10-02,Potato,527.59
2017-10-03,Potato,520.12
2017-10-04,Potato,536.39
2017-10-05,Potato,480.81
2017-10-06,Potato,496.2
2017-10-07,Potato,510.51
2017-10-08,Potato,491.74
2017-10-09,Potato,528.21
2017-10-10,Potato,494.52
2017-10-11,Potato,543.71
2017-10-12,Potato,483.56
2017-10-13,Potato,566.3
2017-10-14,Potato,563.57
2017-10-15,Potato,506.26
2017-10-16,Potato,539.81
2017-10-17,Potato,498.09
2017-10-18,Potato,536.3
2017-10-19,Potato,504.24
2017-10-20,Potato,474.32
2017-10-21,Potato,413.68
2017-10-22,Potato,501.86
2017-10-23,Potato,516.69
2017-10-24,Potato,545.11
2017-10-25,Potato,510.22
2017-10-26,Potato,536.35
2017-10-27,Potato,497.06
2017-10-28,Potato,500.25
2017-10-29,Potato,537.86
2017-10-30,Potato,442.89
2017-10-31,Potato,509.83
2017-11-01,Potato,681.74
2017-11-02,Potato,729.31
2017-11-03,Potato,678.35
2017-11-04,Potato,706.61
2017-11-05,Potato,717.58
2017-11-06,Potato,652.44
2017-11-07,Potato,689.02
2017-11-08,Potato,681.17
2017-11-09,Potato,718.41
2017-11-10,Potato,711.13
2017-11-11,Potato,686.65
2017-11-12,Potato,664.71
2017-11-13,Potato,721.06
2017-11-14,Potato,691.24
2017-11-15,Potato,649.41
2017-11-16,Potato,651.78
2017-11-17,Potato,705.01
2017-11-18,Potato,658.79
2017-11-19,Potato,743.48
2017-11-20,Potato,668.01
2017-11-21,Potato,693.35
2017-11-22,Potato,697.69
2017-11-23,Potato,673.75
2017-11-24,Potato,633.0
2017-11-25,Potato,698.67
2017-11-26,Potato,673.22
2017-11-27,Potato,696.75
2017-11-28,Potato,690.34
2017-11-29,Potato,700.79
2017-11-30,Potato,735.9
2017-12-01,Potato,929.02
2017-12-02,Potato,931.15
2017-12-03,Potato,898.87
2017-12-04,Potato,938.62
2017-12-05,Potato,955.0
2017-12-06,Potato,930.92
2017-12-07,Potato,955.26
2017-12-08,Potato,939.26
2017-12-09,Potato,908.93
2017-12-10,Potato,952.56
2017-12-11,Potato,938.62
2017-12-12,Potato,947.53
2017-12-13,Potato,928.95
2017-12-14,Potato,926.61
2017-12-15,Potato,948.59
2017-12-16,Potato,938.16
2017-12-17,Potato,990.98
2017-12-18,Potato,966.03
2017-12-19,Potato,959.22
2017-12-20,Potato,939.76
2017-12-21,Potato,889.89
2017-12-22,Potato,922.83
2017-12-23,Potato,927.19
2017-12-24,Potato,937.29
2017-12-25,Potato,943.85
2017-12-26,Potato,962.51
2017-12-27,Potato,952.21
2017-12-28,Potato,976.18
2017-12-29,Potato,936.5
2017-12-30,Potato,951.9
2017-12-31,Potato,954.28
2018-01-01,Potato,1201.68
2018-01-02,Potato,1229.69
2018-01-03,Potato,1216.83
2018-01-04,Potato,1159.54
2018-01-05,Potato,1192.12
2018-01-06,Potato,1194.87
2018-01-07,Potato,1253.38
2018-01-08,Potato,1186.42
2018-01-09,Potato,1168.84
2018-01-10,Potato,1207.25
2018-01-11,Potato,1208.87
2018-01-12,Potato,1193.5
2018-01-13,Potato,1189.59
2018-01-14,Potato,1221.2
2018-01-15,Potato,1172.57
2018-01-16,Potato,1186.45
2018-01-17,Potato,1181.6
2018-01-18,Potato,1225.27
2018-01-19,Potato,1203.49
2018-01-20,Potato,1167.07
2018-01-21,Potato,1169.82
2018-01-22,Potato,1246.49
2018-01-23,Potato,1225.19
2018-01-24,Potato,1218.71
2018-01-25,Potato,1196.36
2018-01-26,Potato,1236.8
2018-01-27,Potato,1166.32
2018-01-28,Potato,1216.48
2018-01-29,Potato,1184.22
2018-01-30,Potato,1189.51
2018-01-31,Potato,1215.87
2018-02-01,Potato,1375.45
2018-02-02,Potato,1367.63
2018-02-03,Potato,1366.04
2018-02-04,Potato,1325.82
2018-02-05,Potato,1400.1
2018-02-06,Potato,1352.35
2018-02-07,Potato,1429.75
2018-02-08,Potato,1371.85
2018-02-09,Potato,1415.01
2018-02-10,Potato,1330.85
2018-02-11,Potato,1399.49
2018-02-12,Potato,1406.47
2018-02-13,Potato,1415.02
2018-02-14,Potato,1338.6
2018-02-15,Potato,1360.93
2018-02-16,Potato,1395.51
2018-02-17,Potato,1383.99
2018-02-18,Potato,1387.95
2018-02-19,Potato,1370.34
2018-02-20,Potato,1421.98
2018-02-21,Potato,1450.58
2018-02-22,Potato,1383.0
2018-02-23,Potato,1392.47
2018-02-24,Potato,1381.79
2018-02-25,Potato,1414.98
2018-02-26,Potato,1402.74
2018-02-27,Potato,1351.6
2018-02-28,Potato,1363.89
2018-03-01,Potato,1420.21
2018-03-02,Potato,1520.27
2018-03-03,Potato,1464.7
2018-03-04,Potato,1431.51
2018-03-05,Potato,1429.39
2018-03-06,Potato,1469.41
2018-03-07,Potato,1472.15
2018-03-08,Potato,1469.3
2018-03-09,Potato,1436.3
2018-03-10,Potato,1456.09
2018-03-11,Potato,1450.87
2018-03-12,Potato,1422.64
2018-03-13,Potato,1422.94
2018-03-14,Potato,1459.12
2018-03-15,Potato,1453.35
2018-03-16,Potato,1463.02
2018-03-17,Potato,1469.48
2018-03-18,Potato,1488.65
2018-03-19,Potato,1427.26
2018-03-20,Potato,1465.26
2018-03-21,Potato,1468.52
2018-03-22,Potato,1439.9
2018-03-23,Potato,1451.66
2018-03-24,Potato,1440.67
2018-03-25,Potato,1505.38
2018-03-26,Potato,1451.32
2018-03-27,Potato,1460.72
2018-03-28,Potato,1441.45
2018-03-29,Potato,1435.67
2018-03-30,Potato,1413.5
2018-03-31,Potato,1478.4
2018-04-01,Potato,1402.5
2018-04-02,Potato,1373.66
2018-04-03,Potato,1357.52
2018-04-04,Potato,1386.73
2018-04-05,Potato,1368.48
2018-04-06,Potato,1375.96
2018-04-07,Potato,1347.88
2018-04-08,Potato,1387.9
2018-04-09,Potato,1388.48
2018-04-10,Potato,1411.68
2018-04-11,Potato,1378.09
2018-04-12,Potato,1373.2
2018-04-13,Potato,1340.21
2018-04-14,Potato,1412.01
2018-04-15,Potato,1406.43
2018-04-16,Potato,1383.14
2018-04-17,Potato,1346.52
2018-04-18,Potato,1349.66
2018-04-19,Potato,1367.72
2018-04-20,Potato,1408.59
2018-04-21,Potato,1390.41
2018-04-22,Potato,1342.29
2018-04-23,Potato,1393.57
2018-04-24,Potato,1360.04
2018-04-25,Potato,1368.64
2018-04-26,Potato,1409.02
2018-04-27,Potato,1403.49
2018-04-28,Potato,1412.38
2018-04-29,Potato,1382.28
2018-04-30,Potato,1406.79
2018-05-01,Potato,1184.15
2018-05-02,Potato,1193.06
2018-05-03,Potato,1191.24
2018-05-04,Potato,1200.74
2018-05-05,Potato,1165.4
2018-05-06,Potato,1194.1
2018-05-07,Potato,1239.41
2018-05-08,Potato,1170.76
2018-05-09,Potato,1164.41
2018-05-10,Potato,1166.63
2018-05-11,Potato,1272.25
2018-05-12,Potato,1212.98
2018-05-13,Potato,1193.17
2018-05-14,Potato,1202.35
2018-05-15,Potato,1206.69
2018-05-16,Potato,1183.3
2018-05-17,Potato,1186.67
2018-05-18,Potato,1196.41
2018-05-19,Potato,1181.14
2018-05-20,Potato,1190.04
2018-05-21,Potato,1210.33
2018-05-22,Potato,1173.91
2018-05-23,Potato,1271.35
2018-05-24,Potato,1221.25
2018-05-25,Potato,1166.67
2018-05-26,Potato,1134.1
2018-05-27,Potato,1182.48
2018-05-28,Potato,1219.56
2018-05-29,Potato,1214.37
2018-05-30,Potato,1198.17
2018-05-31,Potato,1184.97
2018-06-01,Potato,926.84
2018-06-02,Potato,940.42
2018-06-03,Potato,923.99
2018-06-04,Potato,940.6
2018-06-05,Potato,987.35
2018-06-06,Potato,930.63
2018-06-07,Potato,967.99
2018-06-08,Potato,972.15
2018-06-09,Potato,922.43
2018-06-10,Potato,928.85
2018-06-11,Potato,980.52
2018-06-12,Potato,926.7
2018-06-13,Potato,950.19
2018-06-14,Potato,1006.86
2018-06-15,Potato,978.28
2018-06-16,Potato,954.16
2018-06-17,Potato,974.6
2018-06-18,Potato,950.44
2018-06-19,Potato,979.48
2018-06-20,Potato,896.78
2018-06-21,Potato,948.31
2018-06-22,Potato,895.78
2018-06-23,Potato,956.51
2018-06-24,Potato,945.81
2018-06-25,Potato,988.97
2018-06-26,Potato,971.49
2018-06-27,Potato,938.11
2018-06-28,Potato,941.39
2018-06-29,Potato,962.68
2018-06-30,Potato,936.98
2018-07-01,Potato,701.61
2018-07-02,Potato,738.07
2018-07-03,Potato,680.18
2018-07-04,Potato,690.52
2018-07-05,Potato,694.34
2018-07-06,Potato,787.95
2018-07-07,Potato,719.15
2018-07-08,Potato,733.33
2018-07-09,Potato,723.55
2018-07-10,Potato,725.4
2018-07-11,Potato,715.68
2018-07-12,Potato,712.79
2018-07-13,Potato,663.8
2018-07-14,Potato,712.68
2018-07-15,Potato,700.13
2018-07-16,Potato,717.82
2018-07-17,Potato,701.22
2018-07-18,Potato,723.78
2018-07-19,Potato,728.6
2018-07-20,Potato,624.63
2018-07-21,Potato,691.59
2018-07-22,Potato,653.19
2018-07-23,Potato,709.84
2018-07-24,Potato,695.31
2018-07-25,Potato,740.07
2018-07-26,Potato,709.1
2018-07-27,Potato,690.44
2018-07-28,Potato,728.93
2018-07-29,Potato,695.04
2018-07-30,Potato,690.23
2018-07-31,Potato,714.34
2018-08-01,Potato,564.29
2018-08-02,Potato,543.83
2018-08-03,Potato,536.13
2018-08-04,Potato,595.14
2018-08-05,Potato,501.13
2018-08-06,Potato,500.57
2018-08-07,Potato,524.92
2018-08-08,Potato,561.93
2018-08-09,Potato,495.64
2018-08-10,Potato,568.48
2018-08-11,Potato,482.3
2018-08-12,Potato,517.92
2018-08-13,Potato,525.92
2018-08-14,Potato,497.44
2018-08-15,Potato,504.54
2018-08-16,Potato,542.87
2018-08-17,Potato,560.32
2018-08-18,Potato,464.34
2018-08-19,Potato,526.35
2018-08-20,Potato,518.46
2018-08-21,Potato,524.46
2018-08-22,Potato,513.05
2018-08-23,Potato,486.8
2018-08-24,Potato,563.33
2018-08-25,Potato,553.03
2018-08-26,Potato,518.96
2018-08-27,Potato,508.62
2018-08-28,Potato,505.4
2018-08-29,Potato,452.08
2018-08-30,Potato,531.49
2018-08-31,Potato,543.04
2018-09-01,Potato,458.75
2018-09-02,Potato,452.74
2018-09-03,Potato,458.71
2018-09-04,Potato,432.11
2018-09-05,Potato,441.7
2018-09-06,Potato,450.74
2018-09-07,Potato,474.08
2018-09-08,Potato,492.54
2018-09-09,Potato,449.17
2018-09-10,Potato,427.19
2018-09-11,Potato,456.4
2018-09-12,Potato,509.79
2018-09-13,Potato,429.66
2018-09-14,Potato,479.48
2018-09-15,Potato,491.67
2018-09-16,Potato,445.92
2018-09-17,Potato,436.77
2018-09-18,Potato,471.25
2018-09-19,Potato,465.3
2018-09-20,Potato,474.57
2018-09-21,Potato,511.84
2018-09-22,Potato,460.4
2018-09-23,Potato,423.74
2018-09-24,Potato,457.77
2018-09-25,Potato,462.54
2018-09-26,Potato,490.27
2018-09-27,Potato,450.78
2018-09-28,Potato,445.09
2018-09-29,Potato,419.16
2018-09-30,Potato,471.0
2018-10-01,Potato,613.65
2018-10-02,Potato,517.28
2018-10-03,Potato,535.53
2018-10-04,Potato,508.58
2018-10-05,Potato,488.82
2018-10-06,Potato,535.18
2018-10-07,Potato,524.26
2018-10-08,Potato,459.13
2018-10-09,Potato,567.05
2018-10-10,Potato,534.85
2018-10-11,Potato,525.65
2018-10-12,Potato,512.31
2018-10-13,Potato,534.68
2018-10-14,Potato,535.97
2018-10-15,Potato,534.66
2018-10-16,Potato,552.7
2018-10-17,Potato,558.88
2018-10-18,Potato,578.1
2018-10-19,Potato,501.39
2018-10-20,Potato,508.55
2018-10-21,Potato,533.82
2018-10-22,Potato,503.08
2018-10-23,Potato,507.47
2018-10-24,Potato,537.02
2018-10-25,Potato,548.56
2018-10-26,Potato,558.73
2018-10-27,Potato,519.12
2018-10-28,Potato,536.86
2018-10-29,Potato,530.95
2018-10-30,Potato,524.92
2018-10-31,Potato,502.45
2018-11-01,Potato,682.07
2018-11-02,Potato,725.58
2018-11-03,Potato,685.13
2018-11-04,Potato,659.68
2018-11-05,Potato,706.84
2018-11-06,Potato,747.03
2018-11-07,Potato,632.32
2018-11-08,Potato,700.04
2018-11-09,Potato,726.09
2018-11-10,Potato,658.67
2018-11-11,Potato,702.19
2018-11-12,Potato,677.22
2018-11-13,Potato,680.83
2018-11-14,Potato,697.2
2018-11-15,Potato,677.78
2018-11-16,Potato,675.58
2018-11-17,Potato,706.59
2018-11-18,Potato,768.37
2018-11-19,Potato,728.73
2018-11-20,Potato,735.6
2018-11-21,Potato,729.88
2018-11-22,Potato,689.56
2018-11-23,Potato,716.83
2018-11-24,Potato,738.12
2018-11-25,Potato,730.89
2018-11-26,Potato,713.81
2018-11-27,Potato,722.64
2018-11-28,Potato,775.14
2018-11-29,Potato,731.35
2018-11-30,Potato,700.22
2018-12-01,Potato,956.77
2018-12-02,Potato,930.35
2018-12-03,Potato,1022.22
2018-12-04,Potato,1002.19
2018-12-05,Potato,961.18
2018-12-06,Potato,1017.85
2018-12-07,Potato,976.09
2018-12-08,Potato,947.42
2018-12-09,Potato,983.57
2018-12-10,Potato,969.9
2018-12-11,Potato,981.8
2018-12-12,Potato,922.25
2018-12-13,Potato,937.38
2018-12-14,Potato,999.49
2018-12-15,Potato,1005.06
2018-12-16,Potato,997.59
2018-12-17,Potato,1019.33
2018-12-18,Potato,975.05
2018-12-19,Potato,973.2
2018-12-20,Potato,934.89
2018-12-21,Potato,943.91
2018-12-22,Potato,905.95
2018-12-23,Potato,950.99
2018-12-24,Potato,904.13
2018-12-25,Potato,988.94
2018-12-26,Potato,970.28
2018-12-27,Potato,905.13
2018-12-28,Potato,954.75
2018-12-29,Potato,1013.04
2018-12-30,Potato,956.57
2018-12-31,Potato,933.04
2019-01-01,Potato,1161.83
2019-01-02,Potato,1162.68
2019-01-03,Potato,1224.58
2019-01-04,Potato,1198.45
2019-01-05,Potato,1200.73
2019-01-06,Potato,1198.64
2019-01-07,Potato,1206.5
2019-01-08,Potato,1177.2
2019-01-09,Potato,1218.9
2019-01-10,Potato,1172.0
2019-01-11,Potato,1190.04
2019-01-12,Potato,1237.79
2019-01-13,Potato,1220.69
2019-01-14,Potato,1229.09
2019-01-15,Potato,1268.68
2019-01-16,Potato,1209.05
2019-01-17,Potato,1211.28
2019-01-18,Potato,1203.6
2019-01-19,Potato,1198.81
2019-01-20,Potato,1183.54
2019-01-21,Potato,1213.13
2019-01-22,Potato,1220.49
2019-01-23,Potato,1222.04
2019-01-24,Potato,1212.72
2019-01-25,Potato,1236.03
2019-01-26,Potato,1211.86
2019-01-27,Potato,1200.06
2019-01-28,Potato,1186.12
2019-01-29,Potato,1169.37
2019-01-30,Potato,1250.66
2019-01-31,Potato,1192.4
2019-02-01,Potato,1369.33
2019-02-02,Potato,1383.1
2019-02-03,Potato,1386.89
2019-02-04,Potato,1438.69
2019-02-05,Potato,1385.63
2019-02-06,Potato,1465.63
2019-02-07,Potato,1396.29
2019-02-08,Potato,1450.16
2019-02-09,Potato,1418.79
2019-02-10,Potato,1404.45
2019-02-11,Potato,1437.34
2019-02-12,Potato,1425.08
2019-02-13,Potato,1411.96
2019-02-14,Potato,1457.44
2019-02-15,Potato,1381.45
2019-02-16,Potato,1368.08
2019-02-17,Potato,1376.73
2019-02-18,Potato,1442.34
2019-02-19,Potato,1434.24
2019-02-20,Potato,1380.93
2019-02-21,Potato,1331.57
2019-02-22,Potato,1389.63
2019-02-23,Potato,1367.87
2019-02-24,Potato,1381.94
2019-02-25,Potato,1366.85
2019-02-26,Potato,1351.9
2019-02-27,Potato,1446.24
2019-02-28,Potato,1376.98
2019-03-01,Potato,1500.61
2019-03-02,Potato,1456.53
2019-03-03,Potato,1432.02
2019-03-04,Potato,1476.33
2019-03-05,Potato,1452.07
2019-03-06,Potato,1457.08
2019-03-07,Potato,1466.62
2019-03-08,Potato,1440.82
2019-03-09,Potato,1419.02
2019-03-10,Potato,1461.45
2019-03-11,Potato,1488.9
2019-03-12,Potato,1438.57
2019-03-13,Potato,1467.12
2019-03-14,Potato,1503.65
2019-03-15,Potato,1460.62
2019-03-16,Potato,1465.41
2019-03-17,Potato,1464.61
2019-03-18,Potato,1444.74
2019-03-19,Potato,1436.38
2019-03-20,Potato,1436.54
2019-03-21,Potato,1473.23
2019-03-22,Potato,1483.79
2019-03-23,Potato,1485.11
2019-03-24,Potato,1453.19
2019-03-25,Potato,1492.97
2019-03-26,Potato,1471.79
2019-03-27,Potato,1465.44
2019-03-28,Potato,1373.41
2019-03-29,Potato,1441.55
2019-03-30,Potato,1422.59
2019-03-31,Potato,1480.63
2019-04-01,Potato,1399.32
2019-04-02,Potato,1367.85
2019-04-03,Potato,1405.05
2019-04-04,Potato,1358.44
2019-04-05,Potato,1368.74
2019-04-06,Potato,1377.78
2019-04-07,Potato,1411.58
2019-04-08,Potato,1434.83
2019-04-09,Potato,1381.26
2019-04-10,Potato,1432.83
2019-04-11,Potato,1398.44
2019-04-12,Potato,1403.58
2019-04-13,Potato,1395.52
2019-04-14,Potato,1391.96
2019-04-15,Potato,1409.19
2019-04-16,Potato,1417.36
2019-04-17,Potato,1373.53
2019-04-18,Potato,1392.34
2019-04-19,Potato,1442.56
2019-04-20,Potato,1402.32
2019-04-21,Potato,1405.32
2019-04-22,Potato,1429.13
2019-04-23,Potato,1384.12
2019-04-24,Potato,1396.78
2019-04-25,Potato,1419.79
2019-04-26,Potato,1431.23
2019-04-27,Potato,1333.96
2019-04-28,Potato,1377.97
2019-04-29,Potato,1370.95
2019-04-30,Potato,1394.6
2019-05-01,Potato,1190.06
2019-05-02,Potato,1232.94
2019-05-03,Potato,1219.71
2019-05-04,Potato,1239.1
2019-05-05,Potato,1240.87
2019-05-06,Potato,1233.51
2019-05-07,Potato,1206.15
2019-05-08,Potato,1218.08
2019-05-09,Potato,1202.86
2019-05-10,Potato,1178.49
2019-05-11,Potato,1241.14
2019-05-12,Potato,1213.15
2019-05-13,Potato,1174.9
2019-05-14,Potato,1230.0
2019-05-15,Potato,1209.5
2019-05-16,Potato,1159.97
2019-05-17,Potato,1178.54
2019-05-18,Potato,1196.75
2019-05-19,Potato,1221.4
2019-05-20,Potato,1237.03
2019-05-21,Potato,1236.15
2019-05-22,Potato,1232.11
2019-05-23,Potato,1214.95
2019-05-24,Potato,1262.42
2019-05-25,Potato,1234.86
2019-05-26,Potato,1222.0
2019-05-27,Potato,1231.34
2019-05-28,Potato,1205.31
2019-05-29,Potato,1214.58
2019-05-30,Potato,1159.95
2019-05-31,Potato,1205.76
2019-06-01,Potato,1013.76
2019-06-02,Potato,970.29
2019-06-03,Potato,969.21
2019-06-04,Potato,993.33
2019-06-05,Potato,976.07
2019-06-06,Potato,945.22
2019-06-07,Potato,967.13
2019-06-08,Potato,935.88
2019-06-09,Potato,971.53
2019-06-10,Potato,944.0
2019-06-11,Potato,991.72
2019-06-12,Potato,952.92
2019-06-13,Potato,944.47
2019-06-14,Potato,963.73
2019-06-15,Potato,976.69
2019-06-16,Potato,934.27
2019-06-17,Potato,952.83
2019-06-18,Potato,969.78
2019-06-19,Potato,1003.12
2019-06-20,Potato,898.75
2019-06-21,Potato,983.68
2019-06-22,Potato,956.75
2019-06-23,Potato,953.8
2019-06-24,Potato,948.8
2019-06-25,Potato,957.41
2019-06-26,Potato,984.04
2019-06-27,Potato,952.82
2019-06-28,Potato,1012.14
2019-06-29,Potato,984.24
2019-06-30,Potato,972.78
2019-07-01,Potato,713.0
2019-07-02,Potato,749.65
2019-07-03,Potato,753.63
2019-07-04,Potato,686.25
2019-07-05,Potato,698.69
2019-07-06,Potato,734.82
2019-07-07,Potato,743.02
2019-07-08,Potato,709.66
2019-07-09,Potato,697.76
2019-07-10,Potato,719.97
2019-07-11,Potato,757.76
2019-07-12,Potato,719.04
2019-07-13,Potato,683.85
2019-07-14,Potato,720.97
2019-07-15,Potato,739.19
2019-07-16,Potato,715.36
2019-07-17,Potato,752.11
2019-07-18,Potato,741.56
2019-07-19,Potato,716.55
2019-07-20,Potato,719.43
2019-07-21,Potato,668.57
2019-07-22,Potato,751.02
2019-07-23,Potato,709.49
2019-07-24,Potato,707.63
2019-07-25,Potato,703.62
2019-07-26,Potato,730.84
2019-07-27,Potato,688.07
2019-07-28,Potato,692.02
2019-07-29,Potato,717.21
2019-07-30,Potato,701.76
2019-07-31,Potato,727.76
2019-08-01,Potato,519.81
2019-08-02,Potato,578.85
2019-08-03,Potato,554.55
2019-08-04,Potato,554.25
2019-08-05,Potato,519.57
2019-08-06,Potato,600.9
2019-08-07,Potato,524.13
2019-08-08,Potato,516.76
2019-08-09,Potato,555.15
2019-08-10,Potato,541.38
2019-08-11,Potato,514.06
2019-08-12,Potato,595.48
2019-08-13,Potato,562.58
2019-08-14,Potato,536.38
2019-08-15,Potato,601.15
2019-08-16,Potato,558.25
2019-08-17,Potato,536.08
2019-08-18,Potato,598.04
2019-08-19,Potato,554.27
2019-08-20,Potato,553.13
2019-08-21,Potato,526.13
2019-08-22,Potato,537.94
2019-08-23,Potato,525.56
2019-08-24,Potato,575.56
2019-08-25,Potato,493.27
2019-08-26,Potato,573.65
2019-08-27,Potato,513.12
2019-08-28,Potato,535.29
2019-08-29,Potato,528.92
2019-08-30,Potato,522.89
2019-08-31,Potato,555.6
2019-09-01,Potato,469.89
2019-09-02,Potato,452.04
2019-09-03,Potato,474.27
2019-09-04,Potato,451.36
2019-09-05,Potato,455.67
2019-09-06,Potato,429.81
2019-09-07,Potato,458.12
2019-09-08,Potato,483.66
2019-09-09,Potato,471.36
2019-09-10,Potato,519.4
2019-09-11,Potato,540.98
2019-09-12,Potato,457.95
2019-09-13,Potato,448.02
2019-09-14,Potato,501.07
2019-09-15,Potato,479.65
2019-09-16,Potato,501.31
2019-09-17,Potato,481.45
2019-09-18,Potato,465.48
2019-09-19,Potato,465.67
2019-09-20,Potato,482.49
2019-09-21,Potato,465.15
2019-09-22,Potato,503.82
2019-09-23,Potato,435.77
2019-09-24,Potato,503.75
2019-09-25,Potato,420.43
2019-09-26,Potato,474.97
2019-09-27,Potato,462.16
2019-09-28,Potato,430.2
2019-09-29,Potato,415.56
2019-09-30,Potato,441.59
2019-10-01,Potato,539.48
2019-10-02,Potato,522.03
2019-10-03,Potato,510.22
2019-10-04,Potato,574.88
2019-10-05,Potato,505.14
2019-10-06,Potato,556.79
2019-10-07,Potato,514.49
2019-10-08,Potato,508.22
2019-10-09,Potato,522.27
2019-10-10,Potato,555.36
2019-10-11,Potato,501.63
2019-10-12,Potato,546.46
2019-10-13,Potato,512.8
2019-10-14,Potato,517.7
2019-10-15,Potato,549.64
2019-10-16,Potato,597.55
2019-10-17,Potato,514.31
2019-10-18,Potato,558.38
2019-10-19,Potato,530.54
